ID	PC	ContaminatingSample	IntendedSample
HS04006	3	-0.699121	0.000705531
HS04006	4	2.71287	0.010293
HS04008	1	-0.10254	-0.0155729
HS04008	2	-0.100683	-0.0293875
HS04008	3	-0.0252724	0.00408502
HS04008	4	0.194086	0.0148945
HS04009	1	-0.0206624	-0.0150341
HS04009	2	-0.0427578	-0.027075
HS04009	3	0.0550842	0.00713069
HS04009	4	0.0744191	0.0109678
HS04010	1	-0.0302766	-0.0163365
HS04010	2	-0.0379861	-0.0315509
HS04010	3	-0.0276306	-0.000761187
HS04010	4	-0.00976622	0.017303
HS04011	1	-0.0318836	-0.0154375
HS04011	2	-0.0380233	-0.028219
HS04011	3	0.15309	0.00199312
HS04011	4	0.242374	0.0124462
HS04012	1	-0.0667634	-0.0153202
HS04012	2	0.0415452	-0.0262574
HS04012	3	-0.360072	0.00420157
HS04012	4	0.361164	0.00971597
HS04014	1	-0.564209	-0.0159582
HS04014	2	-0.404415	-0.0279704
HS04014	3	1.09932	-0.000690778
HS04014	4	-0.268898	0.00982186
HS04015	1	-0.428603	-0.0149541
HS04015	2	0.0158434	-0.0247769
HS04015	3	-0.277951	0.00493611
HS04015	4	-1.18879	0.00971488
HS04016	1	-0.0156448	-0.0156448
HS04016	2	-0.0278983	-0.0278983
HS04016	3	0.0023861	0.0023861
HS04016	4	0.0102608	0.0102608
HS04017	1	-0.0467857	-0.0156932
HS04017	2	0.0476516	-0.0269543
HS04017	3	0.230766	0.00385764
HS04017	4	0.143338	0.012016
HS04018	1	-0.0456185	-0.0152609
HS04018	2	-0.0416497	-0.0231187
HS04018	3	0.386326	0.00492528
HS04018	4	0.186187	0.00957474
HS04019	1	0.00137483	-0.0143605
HS04019	2	-0.0940294	-0.0208241
HS04019	3	-0.048511	0.0100955
HS04019	4	0.0325063	0.00631025
HS04020	1	-0.371958	-0.0160343
HS04020	2	-1.0225	-0.0318124
HS04020	3	-0.113268	-0.000777899
HS04020	4	-0.70911	0.0149364
HS04021	1	-0.013855	-0.0160498
HS04021	2	-0.03655	-0.029133
HS04021	3	0.00443428	0.000713199
HS04021	4	0.0247416	0.0129896
HS04022	1	-0.192774	-0.0153523
HS04022	2	-0.0701639	-0.0266194
HS04022	3	0.757874	0.00287372
HS04022	4	0.850764	0.00964645
HS04023	1	-4.28379	-0.0165365
HS04023	2	-0.89175	-0.0323448
HS04023	3	-3.86479	-0.00284485
HS04023	4	3.07894	0.0172661
HS04024	1	-0.0148485	-0.0166847
HS04024	2	-0.0146048	-0.0328617
HS04024	3	-0.011041	-0.00460654
HS04024	4	-0.117973	0.0154843
HS04025	1	1.39234	-0.0155662
HS04025	2	-0.118505	-0.0301365
HS04025	3	-0.0959049	-0.00150561
HS04025	4	-0.207045	0.00883978
HS04026	1	1.31416	-0.0158964
HS04026	2	0.522065	-0.0286947
HS04026	3	0.58504	0.00368162
HS04026	4	0.339018	0.0150309
HS04027	1	-0.527265	-0.0148603
HS04027	2	-0.508144	-0.0206858
HS04027	3	0.421779	0.00684589
HS04027	4	0.661454	0.00856552
HS04028	1	-0.0521152	-0.0143292
HS04028	2	-0.138474	-0.0197206
HS04028	3	0.10711	0.00853517
HS04028	4	-0.225718	0.00390748
HS04029	1	0.0962247	-0.0151756
HS04029	2	-0.176485	-0.028061
HS04029	3	-0.344857	0.00200553
HS04029	4	-0.260412	0.0111102
HS04030	1	-0.208774	-0.0157042
HS04030	2	-0.240111	-0.0308653
HS04030	3	0.286635	-0.00238987
HS04030	4	1.52509	0.013677
HS04031	1	0.0309235	-0.0154256
HS04031	2	-0.318651	-0.0246462
HS04031	3	-0.390983	0.00439159
HS04031	4	0.385663	0.010347
HS04032	1	-0.0182257	-0.0158284
HS04032	2	-0.023894	-0.030646
HS04032	3	0.00278575	-0.00159556
HS04032	4	0.351182	0.0138502
HS04033	1	-1.58142	-0.0156286
HS04033	2	-0.751142	-0.0252484
HS04033	3	0.188362	-0.000378442
HS04033	4	1.59094	0.0102223
HS04034	1	0.395615	-0.0153325
HS04034	2	-0.999525	-0.0289499
HS04034	3	1.57814	0.00241429
HS04034	4	-0.360049	0.013154
HS04035	1	-0.204989	-0.0145065
HS04035	2	0.845194	-0.0256948
HS04035	3	1.21244	0.00580492
HS04035	4	1.0327	0.0132886
HS04036	1	-0.0387928	-0.0148463
HS04036	2	-0.166947	-0.0247059
HS04036	3	0.0487245	0.00585885
HS04036	4	-0.0118973	0.0100261
HS04037	1	1.53549	-0.0152136
HS04037	2	0.404257	-0.0280584
HS04037	3	-2.20189	0.00298329
HS04037	4	-0.12269	0.0130291
HS04038	1	-0.0301812	-0.0158775
HS04038	2	0.0124993	-0.0305904
HS04038	3	-0.0433483	0.00203016
HS04038	4	0.0465516	0.016628
HS04039	1	-0.827431	-0.015339
HS04039	2	4.88351	-0.0297095
HS04039	3	-0.866283	0.00125062
HS04039	4	-2.07937	0.0141508
HS04040	1	0.150595	-0.0160842
HS04040	2	0.134215	-0.0324836
HS04040	3	0.165251	-0.00147867
HS04040	4	0.183101	0.016414
HS04041	1	-0.86622	-0.0143762
HS04041	2	0.346168	-0.0242355
HS04041	3	0.376475	0.00608685
HS04041	4	0.379897	0.00952188
HS04042	1	0.477278	-0.0155191
HS04042	2	-0.471751	-0.0290818
HS04042	3	0.832119	0.00170455
HS04042	4	1.2648	0.0102343
HS04043	1	-0.168916	-0.0151484
HS04043	2	-0.0683112	-0.026778
HS04043	3	0.0459245	0.00584245
HS04043	4	-0.645143	0.0134655
HS04044	1	0.147785	-0.0161585
HS04044	2	0.0121973	-0.0315548
HS04044	3	0.0509187	-0.00130485
HS04044	4	0.0274765	0.0137054
HS04045	1	0.376175	-0.0154396
HS04045	2	1.10123	-0.0280648
HS04045	3	0.00854707	0.00287127
HS04045	4	1.14019	0.0108606
HS04046	1	-0.0225738	-0.0153196
HS04046	2	-0.129462	-0.0276293
HS04046	3	0.289974	0.00351761
HS04046	4	-0.186126	0.0137545
HS04047	1	0.0200196	-0.0151987
HS04047	2	0.430826	-0.0239242
HS04047	3	-0.169961	0.00507362
HS04047	4	0.517776	0.00913028
HS04048	1	-0.0730893	-0.0148864
HS04048	2	-0.142153	-0.0203788
HS04048	3	-0.018075	0.00686315
HS04048	4	0.0160423	0.0078577
HS04049	1	-0.0148777	-0.0148777
HS04049	2	-0.0203491	-0.0203491
HS04049	3	0.506911	0.00691071
HS04049	4	0.00791753	0.00791753
HS04050	1	0.0194003	-0.0154752
HS04050	2	-0.00226467	-0.0304806
HS04050	3	-0.0322092	-0.00215654
HS04050	4	-0.0405446	0.0090466
HS04051	1	-0.0448855	-0.016046
HS04051	2	-0.164619	-0.0285909
HS04051	3	0.0278386	0.000912652
HS04051	4	0.129335	0.0131739
HS04052	1	0.00120286	-0.0165073
HS04052	2	0.0106487	-0.0319188
HS04052	3	-0.0581994	-0.00214936
HS04052	4	-0.0946313	0.0153894
HS11034	1	-0.184862	-0.0149648
HS11034	2	0.0616684	-0.0284084
HS11034	3	0.409115	0.00317323
HS11034	4	-0.481093	0.0127781
HS11035	1	-0.322105	-0.0149303
HS11035	2	0.787873	-0.0258007
HS11035	3	-0.652857	0.00437407
HS11035	4	-1.25315	0.0104229
HS11036	1	-1.02837	-0.0149501
HS11036	2	0.716365	-0.0272032
HS11036	3	0.0522713	0.00455081
HS11036	4	0.286023	0.0130272
HS11037	1	-0.0364714	-0.0154835
HS11037	2	-0.0227235	-0.0278635
HS11037	3	-0.0472418	0.00245624
HS11037	4	-0.0286931	0.0146967
HS11038	1	0.0575968	-0.0150503
HS11038	2	-0.183744	-0.0269124
HS11038	3	0.424026	0.00256249
HS11038	4	0.326532	0.0108123
HS11039	1	-0.0107602	-0.0148461
HS11039	2	-0.02215	-0.0262436
HS11039	3	0.00372382	0.00528931
HS11039	4	-0.0258342	0.0126284
HS11040	1	1.93572	-0.0136921
HS11040	2	-0.827058	-0.0184656
HS11040	3	-1.36827	0.0102153
HS11040	4	-1.19393	0.00184115
huangsiqimu	1	-0.0151161	-0.0162137
huangsiqimu	2	-0.0342487	-0.0315538
huangsiqimu	3	-0.00141364	-0.00142661
huangsiqimu	4	0.0064276	0.0126471
huangziyu	1	-0.0141185	-0.0176294
huangziyu	2	-0.0116641	-0.0322935
huangziyu	3	0.0191978	-0.00182815
huangziyu	4	0.00468483	0.0138236
huangziyufu	1	-0.0249643	-0.0167941
huangziyufu	2	-0.0349177	-0.0327441
huangziyufu	3	0.0412284	-0.00399779
huangziyufu	4	-0.0102127	0.0170703
huangziyumu	1	-0.0196067	-0.0165217
huangziyumu	2	-0.0160418	-0.0325797
huangziyumu	3	-0.0372905	-0.00431213
huangziyumu	4	0.0721139	0.0150368
huhaobo	1	-0.0165296	-0.0164139
huhaobo	2	-0.0254972	-0.0322938
huhaobo	3	-0.011591	-0.00304749
huhaobo	4	0.0132138	0.0150944
huhaobofu	1	-0.0190504	-0.0165615
huhaobofu	2	-0.0316795	-0.0325031
huhaobofu	3	0.00611769	-0.00356377
huhaobofu	4	-0.00574534	0.014952
huhaobomu	1	0.30185	-0.0160594
huhaobomu	2	-0.649991	-0.0318558
huhaobomu	3	-0.267247	-0.00316389
huhaobomu	4	-0.453393	0.0133357
huxinle	1	-0.0389891	-0.0165748
huxinle	2	-0.229424	-0.0320433
huxinle	3	0.109125	-0.00390301
huxinle	4	0.302829	0.0149864
huxinlefu	1	-0.292234	-0.0166166
huxinlefu	2	-1.29402	-0.0320651
huxinlefu	3	-1.58758	-0.00388627
huxinlefu	4	2.27325	0.0163733
huxinlemu	1	-0.149182	-0.016233
huxinlemu	2	-0.179186	-0.0314614
huxinlemu	3	-0.134725	-0.00190009
huxinlemu	4	0.183285	0.0137177
HXPA	1	-0.0173857	-0.0164588
HXPA	2	-0.0480318	-0.0322742
HXPA	3	-0.109001	-0.00517747
HXPA	4	-0.0118701	0.0152155
IMR-90	1	-0.0174215	-0.0101679
IMR-90	2	-0.0314526	0.0230243
IMR-90	3	-0.0100861	-0.0114665
IMR-90	4	0.00722163	0.0140768
jiangjianhuifu	1	-0.301041	-0.0163691
jiangjianhuifu	2	-0.0912003	-0.0304053
jiangjianhuifu	3	0.273818	-0.00201188
jiangjianhuifu	4	-0.308673	0.0151085
jiangjianhuimu	1	-0.0154958	-0.0164544
jiangjianhuimu	2	-0.0330836	-0.0312961
jiangjianhuimu	3	0.00339282	-0.00196111
jiangjianhuimu	4	0.00662148	0.0147734
jiangjunxian	1	-0.0418754	-0.0163735
jiangjunxian	2	-0.0570469	-0.0317048
jiangjunxian	3	-0.0981802	-0.0037491
jiangjunxian	4	0.137926	0.0153677
jiangjunxianfu	1	0.00534059	-0.0165336
jiangjunxianfu	2	-0.0258332	-0.0312381
jiangjunxianfu	3	-0.063302	-0.00562113
jiangjunxianfu	4	0.0886584	0.0135118
jiangjunxianmu	1	-0.132713	-0.016542
jiangjunxianmu	2	0.204405	-0.0325215
jiangjunxianmu	3	0.638558	-0.00414932
jiangjunxianmu	4	-0.240758	0.015931
jiangyushanmu	1	-0.0207167	-0.0165561
jiangyushanmu	2	-0.0320356	-0.032321
jiangyushanmu	3	-0.00208003	-0.00567591
jiangyushanmu	4	0.0149235	0.0141195
KIF3Bhetero12_003	1	-0.0302797	-0.0165176
KIF3Bhetero12_003	2	-0.049038	-0.0325078
KIF3Bhetero12_003	3	0.011389	-0.00318785
KIF3Bhetero12_003	4	-0.000415305	0.0177102
KIF3Bhomo10_003	1	-0.0218904	-0.0165053
KIF3Bhomo10_003	2	-0.0379081	-0.0324334
KIF3Bhomo10_003	3	0.0242185	-0.00311262
KIF3Bhomo10_003	4	0.0017348	0.0177488
KIF3Bhomo15_003	1	-0.109364	-0.0165057
KIF3Bhomo15_003	2	0.0657976	-0.0324156
KIF3Bhomo15_003	3	-0.0328859	-0.00301135
KIF3Bhomo15_003	4	0.00459058	0.0176375
kongxiangcan	1	0.0149479	-0.0165584
kongxiangcan	2	-0.0290169	-0.0323789
kongxiangcan	3	-0.110072	-0.0042497
kongxiangcan	4	0.0658953	0.0155626
KPGP-00001	1	-0.877223	-0.0164554
KPGP-00001	2	-0.996965	-0.031695
KPGP-00001	3	1.68836	-0.00691113
KPGP-00001	4	0.915445	0.010368
KPGP-00002	1	-0.0147127	-0.0162506
KPGP-00002	2	-0.0566029	-0.0337747
KPGP-00002	3	-0.0866508	-0.00615056
KPGP-00002	4	0.109496	0.00988356
KPGP-00003	1	-0.197371	-0.0163092
KPGP-00003	2	-0.352891	-0.0319281
KPGP-00003	3	-0.126584	-0.00728399
KPGP-00003	4	0.275801	0.00876873
KPGP-00005	1	-0.373405	-0.0163338
KPGP-00005	2	-0.254704	-0.0317153
KPGP-00005	3	1.19261	-0.00579388
KPGP-00005	4	-0.261872	0.0102447
KPGP-00006	1	-0.513996	-0.0164858
KPGP-00006	2	-0.527371	-0.0313679
KPGP-00006	3	0.720624	-0.0040918
KPGP-00006	4	0.737827	0.0131126
KPGP-00009	1	-1.05495	-0.0163801
KPGP-00009	2	0.19393	-0.0320238
KPGP-00009	3	-9.57173	-0.00714629
KPGP-00009	4	-1.86933	0.0100298
KPGP-00010	1	-0.191496	-0.0095362
KPGP-00010	2	-0.253315	0.026071
KPGP-00010	3	-0.108367	-0.00815062
KPGP-00010	4	0.521483	0.0156858
KPGP-00032	1	-0.016661	-0.016661
KPGP-00032	2	-0.0317773	-0.0317773
KPGP-00032	3	-0.00548329	-0.00548329
KPGP-00032	4	0.0133406	0.0133406
KPGP-00033	1	-0.0165178	-0.0165178
KPGP-00033	2	-0.0323413	-0.0323413
KPGP-00033	3	-0.00650905	-0.00650905
KPGP-00033	4	0.511729	0.0117291
KPGP-00039	1	-0.0171338	-0.0163424
KPGP-00039	2	-0.0369094	-0.032471
KPGP-00039	3	0.00558252	-0.00612145
KPGP-00039	4	0.0114492	0.0118558
KPGP-00056	1	-0.0276383	-0.0166326
KPGP-00056	2	-0.0273862	-0.0321942
KPGP-00056	3	-0.010157	-0.00453664
KPGP-00056	4	0.0460704	0.0149088
KPGP-00086	1	-0.0245463	-0.0161962
KPGP-00086	2	-0.0347676	-0.0322074
KPGP-00086	3	0.0124959	-0.00658476
KPGP-00086	4	0.0288957	0.0108734
KPGP-00088	1	-0.0843618	-0.016218
KPGP-00088	2	-0.0851766	-0.0323607
KPGP-00088	3	-0.0148793	-0.00495524
KPGP-00088	4	-0.559731	0.013107
KPGP-00089	1	0.640708	-0.0162147
KPGP-00089	2	-0.529097	-0.0323985
KPGP-00089	3	0.0744953	-0.00488391
KPGP-00089	4	0.99748	0.0131232
KPGP-00090	1	-0.0540348	-0.016707
KPGP-00090	2	0.0385051	-0.0316845
KPGP-00090	3	-0.0742567	-0.00743672
KPGP-00090	4	0.0204033	0.0114536
KPGP-00091	1	-0.0199659	-0.0166803
KPGP-00091	2	-0.00621849	-0.0316498
KPGP-00091	3	-0.0928154	-0.00736338
KPGP-00091	4	-0.310718	0.0114524
KPGP-00117	1	-0.0165195	-0.0165195
KPGP-00117	2	-0.0329207	-0.0329207
KPGP-00117	3	-0.00452597	-0.00452597
KPGP-00117	4	0.0162015	0.0162015
KPGP-00120	1	0.521964	-0.0165385
KPGP-00120	2	0.557987	-0.0317605
KPGP-00120	3	0.460798	-0.00493407
KPGP-00120	4	0.118317	0.0139849
KPGP-00121	1	-0.232671	-0.016559
KPGP-00121	2	-0.232964	-0.0326033
KPGP-00121	3	-0.0419414	-0.0044659
KPGP-00121	4	0.339569	0.0142672
KPGP-00122	1	1.1672	-0.0164422
KPGP-00122	2	-0.201045	-0.0322589
KPGP-00122	3	-0.447086	-0.00610745
KPGP-00122	4	0.263042	0.0112916
KPGP-00124	1	-0.0255726	-0.0165925
KPGP-00124	2	0.0050858	-0.0322193
KPGP-00124	3	0.0404609	-0.00644306
KPGP-00124	4	0.0101413	0.0127994
KPGP-00125	1	-0.0967766	-0.0163489
KPGP-00125	2	0.0713356	-0.0319009
KPGP-00125	3	0.179608	-0.00408895
KPGP-00125	4	0.121042	0.0113545
KPGP-00127	1	-0.0122732	-0.016439
KPGP-00127	2	0.0328331	-0.0316183
KPGP-00127	3	-0.0316824	-0.00520817
KPGP-00127	4	-0.0551222	0.0125349
KPGP-00128	1	-0.064287	-0.0165726
KPGP-00128	2	0.00931627	-0.0318428
KPGP-00128	3	-0.0777519	-0.00436544
KPGP-00128	4	-0.0781942	0.0145066
KPGP-00129	1	-0.0633393	-0.0165522
KPGP-00129	2	0.0125215	-0.0325517
KPGP-00129	3	-0.0393738	-0.00525654
KPGP-00129	4	0.108642	0.0138287
KPGP-00131	1	-0.318822	-0.0179429
KPGP-00131	2	-0.160827	-0.0320828
KPGP-00131	3	0.748848	-0.00468557
KPGP-00131	4	0.00523428	0.0110365
KPGP-00132	1	0.136281	-0.0165518
KPGP-00132	2	-0.775695	-0.0318186
KPGP-00132	3	0.236043	-0.00673467
KPGP-00132	4	0.395953	0.0102718
KPGP-00134	1	-0.00738253	-0.016458
KPGP-00134	2	-0.0780179	-0.0325506
KPGP-00134	3	0.0511291	-0.00453632
KPGP-00134	4	0.0999376	0.0141668
KPGP-00136	1	0.0133753	-0.016379
KPGP-00136	2	0.0472519	-0.0321101
KPGP-00136	3	-0.286822	-0.00400388
KPGP-00136	4	0.327566	0.0128205
KPGP-00137	1	-0.00824861	-0.0163681
KPGP-00137	2	-0.0771287	-0.0326432
KPGP-00137	3	0.295832	-0.00603907
KPGP-00137	4	-0.178455	0.0133925
KPGP-00138	1	-0.0945428	-0.0164578
KPGP-00138	2	-0.0262576	-0.0311118
KPGP-00138	3	-0.130453	-0.00645986
KPGP-00138	4	-0.126643	0.0106442
KPGP-00139	1	0.00220476	-0.0166605
KPGP-00139	2	-0.0632707	-0.0323659
KPGP-00139	3	-0.159337	-0.00617351
KPGP-00139	4	-0.0652506	0.0132288
KPGP-00141	1	-0.16857	-0.0164941
KPGP-00141	2	0.55096	-0.0325604
KPGP-00141	3	0.367816	-0.00438906
KPGP-00141	4	-0.357938	0.0156083
KPGP-00142	1	-0.863037	-0.0165735
KPGP-00142	2	-1.68892	-0.0324453
KPGP-00142	3	-1.19758	-0.00495448
KPGP-00142	4	0.948475	0.0134593
KPGP-00144	1	-0.141618	-0.0162747
KPGP-00144	2	-0.471625	-0.0327691
KPGP-00144	3	-1.07508	-0.00451678
KPGP-00144	4	-0.232708	0.0148464
KPGP-00145	1	-0.0574007	-0.0162369
KPGP-00145	2	0.420677	-0.031981
KPGP-00145	3	-0.774416	-0.00483509
KPGP-00145	4	0.464353	0.011669
KPGP-00205	1	-0.0165829	-0.0164314
KPGP-00205	2	-0.0325506	-0.0314312
KPGP-00205	3	-0.00509517	-0.00641396
KPGP-00205	4	0.012195	0.00936249
KPGP-00216	1	-0.0271744	-0.0178699
KPGP-00216	2	0.00698186	-0.032423
KPGP-00216	3	-0.0879507	-0.00310198
KPGP-00216	4	0.112268	0.0134804
KPGP-00219	1	-0.0167104	-0.0163684
KPGP-00219	2	-0.0710039	-0.0322115
KPGP-00219	3	-0.107548	-0.0066338
KPGP-00219	4	0.0339479	0.011158
KPGP-00220	1	0.411568	-0.0163432
KPGP-00220	2	0.092377	-0.032161
KPGP-00220	3	-0.756879	-0.00246695
KPGP-00220	4	0.481579	0.0141007
KPGP-00221	1	-4.08099	-0.0160562
KPGP-00221	2	-1.94012	-0.0315712
KPGP-00221	3	1.14401	-0.00245694
KPGP-00221	4	0.297357	0.0115792
KPGP-00224	1	-0.00557147	-0.0164847
KPGP-00224	2	-0.0887908	-0.0317354
KPGP-00224	3	-0.694335	-0.00533221
KPGP-00224	4	0.151779	0.0120323
KPGP-00227	1	-0.0616105	-0.016774
KPGP-00227	2	-0.147371	-0.0330573
KPGP-00227	3	-0.0674776	-0.00465362
KPGP-00227	4	0.180578	0.01648
KPGP-00228	1	1.37433	-0.0164759
KPGP-00228	2	-0.988153	-0.0320353
KPGP-00228	3	-0.969439	-0.00488883
KPGP-00228	4	0.163539	0.0125453
KPGP-00229	1	-0.439987	-0.0164676
KPGP-00229	2	0.121297	-0.0319227
KPGP-00229	3	-0.196833	-0.00352416
KPGP-00229	4	0.370881	0.0127055
KPGP-00230	1	-0.0162759	-0.0162759
KPGP-00230	2	-0.0326372	-0.0326372
KPGP-00230	3	-0.0015981	-0.0015981
KPGP-00230	4	0.514885	0.0148852
KPGP-00231	1	1.94034	-0.0161958
KPGP-00231	2	0.540538	-0.0345516
KPGP-00231	3	-1.54033	-0.00433492
KPGP-00231	4	-2.31012	0.0126679
KPGP-00232	1	-0.0840331	-0.0162967
KPGP-00232	2	-0.161761	-0.0315994
KPGP-00232	3	-0.0886457	-0.00488632
KPGP-00232	4	0.117544	0.010869
KPGP-00233	1	-2.40623	-0.0166365
KPGP-00233	2	-1.67837	-0.031758
KPGP-00233	3	-3.02329	-0.00606396
KPGP-00233	4	-1.90369	0.0119039
KPGP-00234	1	-0.327399	-0.0164702
KPGP-00234	2	-0.461147	-0.0322563
KPGP-00234	3	-1.05645	-0.00296709
KPGP-00234	4	2.2544	0.0137349
KPGP-00235	1	-0.709062	-0.0165623
KPGP-00235	2	0.394987	-0.0318494
KPGP-00235	3	-2.9961	-0.0044609
KPGP-00235	4	0.0252438	0.0145672
KPGP-00245	1	-0.0174138	-0.0165412
KPGP-00245	2	-0.0447832	-0.0315398
KPGP-00245	3	0.0150232	-0.00474499
KPGP-00245	4	-0.00525335	0.0129646
KPGP-00252	1	-0.504743	-0.0164173
KPGP-00252	2	-0.444072	-0.0320575
KPGP-00252	3	0.708497	-0.00477989
KPGP-00252	4	0.676185	0.0124797
KPGP-00253	1	-0.0531668	-0.0163274
KPGP-00253	2	-0.0128788	-0.0319442
KPGP-00253	3	0.113389	-0.0033132
KPGP-00253	4	0.121495	0.0123501
KPGP-00254	1	-0.690855	-0.0161971
KPGP-00254	2	0.485443	-0.0320027
KPGP-00254	3	-0.786584	-0.00472248
KPGP-00254	4	0.384228	0.0121347
KPGP-00255	1	-0.0187871	-0.0162955
KPGP-00255	2	-0.0460393	-0.0319182
KPGP-00255	3	-0.00562059	-0.00620251
KPGP-00255	4	-0.00777686	0.00893004
KPGP-00256	1	-0.01432	-0.0166854
KPGP-00256	2	-0.071964	-0.0325232
KPGP-00256	3	-0.0150073	-0.00578792
KPGP-00256	4	0.019367	0.0147326
KPGP-00260	1	-0.014099	-0.0165973
KPGP-00260	2	-0.0338774	-0.032501
KPGP-00260	3	-0.00507642	-0.00361196
KPGP-00260	4	0.0305046	0.0152995
KPGP-00265	1	1.28633	-0.016235
KPGP-00265	2	-2.66352	-0.0323788
KPGP-00265	3	3.50703	-0.00362262
KPGP-00265	4	4.18776	0.0134621
KPGP-00266	1	0.155661	-0.0167076
KPGP-00266	2	-0.301955	-0.0320021
KPGP-00266	3	0.915753	-0.00699883
KPGP-00266	4	0.282663	0.0131152
KPGP-00269	1	0.000544998	-0.0163847
KPGP-00269	2	-0.114078	-0.0302737
KPGP-00269	3	0.0672027	-0.00466659
KPGP-00269	4	-0.0717595	0.0102037
KPGP-00288	1	-0.0200148	-0.0165176
KPGP-00288	2	-0.0210905	-0.0316269
KPGP-00288	3	0.0377028	-0.00571677
KPGP-00288	4	0.0325813	0.0115066
KPGP-00317	1	-0.0363882	-0.0165505
KPGP-00317	2	-0.0237302	-0.0326575
KPGP-00317	3	0.0370265	-0.00758314
KPGP-00317	4	0.116015	0.0129635
KPGP-00318	1	-0.00496597	-0.0167023
KPGP-00318	2	-0.0320225	-0.0326087
KPGP-00318	3	-0.0179991	-0.00524692
KPGP-00318	4	-0.0944198	0.0151856
KPGP-00319	1	-0.0517536	-0.0164101
KPGP-00319	2	-0.0546178	-0.0320952
KPGP-00319	3	0.0231946	-0.00526804
KPGP-00319	4	-0.0341108	0.0112667
KPGP-00320	1	-0.0338198	-0.0161019
KPGP-00320	2	-0.03292	-0.0322041
KPGP-00320	3	-0.0353905	-0.0044408
KPGP-00320	4	-0.00207995	0.0116741
KPGP-00321	1	-0.0154278	-0.0166037
KPGP-00321	2	-0.0311647	-0.0331002
KPGP-00321	3	-0.0140435	-0.00372328
KPGP-00321	4	0.0228682	0.0164865
KPGP-00324	1	-0.0288216	-0.016395
KPGP-00324	2	-0.0249012	-0.031594
KPGP-00324	3	-0.0112412	-0.00543886
KPGP-00324	4	0.0857279	0.0126395
KPGP-00325	1	-0.0295158	-0.0167989
KPGP-00325	2	-0.0437256	-0.0324199
KPGP-00325	3	-0.0177545	-0.0066716
KPGP-00325	4	0.0304836	0.0141494
KPGP-00326	1	-0.0207695	-0.0166058
KPGP-00326	2	-0.0429441	-0.0326531
KPGP-00326	3	-0.0474389	-0.00720318
KPGP-00326	4	-0.00056361	0.0144316
KPGP-00327	1	-0.0143227	-0.0175715
KPGP-00327	2	-0.0316977	-0.0325739
KPGP-00327	3	-0.0408726	-0.00271034
KPGP-00327	4	-0.0124504	0.015008
KPGP-00328	1	-0.0105291	-0.016631
KPGP-00328	2	-0.0192146	-0.0321674
KPGP-00328	3	-0.00786916	-0.00477016
KPGP-00328	4	0.00107312	0.0140418
KPGP-00329	1	-0.0483997	-0.0163761
KPGP-00329	2	-0.0207695	-0.0323756
KPGP-00329	3	-0.044876	-0.00393953
KPGP-00329	4	0.0375963	0.0142431
KPGP-00331	1	-0.0142709	-0.0162656
KPGP-00331	2	-0.0435243	-0.032203
KPGP-00331	3	0.0174319	-0.00379886
KPGP-00331	4	0.0453596	0.0154349
KPGP-00332	1	-0.0288659	-0.0165228
KPGP-00332	2	-0.0292428	-0.0320659
KPGP-00332	3	0.0176319	-0.00458847
KPGP-00332	4	0.0219763	0.0132276
KPGP-00333	1	-0.029047	-0.0164751
KPGP-00333	2	-0.0433086	-0.0316137
KPGP-00333	3	-0.0331187	-0.00655688
KPGP-00333	4	-0.00715721	0.0137517
KPGP-00334	1	-0.00210171	-0.0161592
KPGP-00334	2	-0.0540728	-0.0317398
KPGP-00334	3	-0.00667059	-0.00262172
KPGP-00334	4	0.10526	0.0104084
KPGP-00336	1	-0.0304916	-0.0166366
KPGP-00336	2	-0.0767449	-0.0316951
KPGP-00336	3	0.0346894	-0.00622672
KPGP-00336	4	0.0218325	0.0118943
KPGP-00337	1	-0.0119147	-0.0166258
KPGP-00337	2	-0.0303754	-0.0321896
KPGP-00337	3	-0.00359016	-0.00643971
KPGP-00337	4	0.0216626	0.0123897
KPGP-00338	1	-0.0225506	-0.0165836
KPGP-00338	2	-0.025478	-0.0318488
KPGP-00338	3	0.0287287	-0.00639054
KPGP-00338	4	0.0930112	0.0118714
KPGP-00339	1	-0.0264099	-0.0166806
KPGP-00339	2	-0.0495614	-0.0325003
KPGP-00339	3	-0.0021474	-0.00617804
KPGP-00339	4	0.0015661	0.0133079
KPGP-00340	1	-0.0123058	-0.0164528
KPGP-00340	2	-0.0242169	-0.0325048
KPGP-00340	3	0.0580273	-0.00377659
KPGP-00340	4	0.0609765	0.0143564
KPGP-00341	1	-0.00653596	-0.0173803
KPGP-00341	2	-0.0256126	-0.0317658
KPGP-00341	3	0.0308245	-0.00528408
KPGP-00341	4	-0.0561513	0.00937093
KPGP-00342	1	0.534322	-0.0165539
KPGP-00342	2	0.0845368	-0.0319607
KPGP-00342	3	-1.43885	-0.00415423
KPGP-00342	4	-1.45147	0.0142323
KPGP-00343	1	-0.0133792	-0.0166137
KPGP-00343	2	0.00608144	-0.0318436
KPGP-00343	3	-0.0148547	-0.00592226
KPGP-00343	4	-0.0424933	0.0125213
KPGP-00344	1	-0.351191	-0.01629
KPGP-00344	2	0.698746	-0.0319744
KPGP-00344	3	0.814029	-0.00340882
KPGP-00344	4	-1.29743	0.0116157
KPGP-00345	1	-0.0115149	-0.0165453
KPGP-00345	2	-0.0146537	-0.0312468
KPGP-00345	3	-0.0354981	-0.00617393
