ID	freemix	status	freelk1	freelk0	chipmix
HGDP00823	0.000483	PASS	-72187.8	-76240.4	NA
HGDP00828	0.009609	PASS	-90541.8	-92587.6	NA
HGDP00832	0.009896	PASS	-65278.1	-69027.6	NA
HGDP00837	0.000196	PASS	-63340.3	-67319.8	NA
HGDP00838	0.008841	PASS	-75227	-78207.3	NA
HGDP00843	0.000145	PASS	-66646.9	-133362	NA
HGDP00845	0.000170	PASS	-62938.2	-113367	NA
HGDP00849	0.005422	PASS	-64250.1	-66431.8	NA
HGDP00854	0.005474	PASS	-88842.7	-90604.2	NA
HGDP00856	0.001358	PASS	-72787.4	-72969.4	NA
HGDP00858	0.007340	PASS	-79435.9	-81212.9	NA
HGDP00859	0.009538	PASS	-95163.3	-98008.8	NA
HGDP00860	0.006384	PASS	-96872.4	-98276.4	NA
HGDP00861	0.007453	PASS	-86486	-88336.4	NA
HGDP00862	0.007885	PASS	-84283.6	-86090.3	NA
HGDP00863	0.006091	PASS	-86157.1	-87700.1	NA
HGDP00864	0.008605	PASS	-79516	-81646.7	NA
HGDP00865	0.008009	PASS	-82731.2	-85557.4	NA
HGDP00868	0.005590	PASS	-78344.8	-79657.3	NA
HGDP00869	0.009187	PASS	-85489	-87771.4	NA
HGDP00870	0.007612	PASS	-86806.5	-88868.6	NA
HGDP00871	0.007242	PASS	-86099.6	-87704.6	NA
HGDP00872	0.009042	PASS	-81921.6	-84529.8	NA
HGDP00873	0.009104	PASS	-91469.6	-94648.6	NA
HGDP00875	0.012478	PASS	-75942.7	-78366	NA
HGDP00876	0.010120	PASS	-90477.8	-92773.9	NA
HGDP00877	0.000970	PASS	-72662.5	-74773.5	NA
HGDP00879	0.011699	PASS	-93722.4	-96055.5	NA
HGDP00880	0.008531	PASS	-89804.4	-91412.4	NA
HGDP00881	0.012160	PASS	-92661.4	-95098.3	NA
HGDP00882	0.018874	PASS	-84550.6	-88351.8	NA
HGDP00883	0.013820	PASS	-84850.8	-87501.8	NA
HGDP00884	0.017445	PASS	-82057.4	-85114.9	NA
HGDP00885	0.008249	PASS	-85449.5	-87013.1	NA
HGDP00886	0.010594	PASS	-110167	-112521	NA
HGDP00888	0.006486	PASS	-95717.3	-96876.6	NA
HGDP00889	0.009482	PASS	-89970	-91752.6	NA
HGDP00890	0.012056	PASS	-103412	-106052	NA
HGDP00891	0.010645	PASS	-92850.2	-94981.3	NA
HGDP00892	0.012365	PASS	-92419.6	-94905.2	NA
HGDP00893	0.013126	PASS	-97003.7	-99768.7	NA
HGDP00894	0.007652	PASS	-92055.5	-93414.3	NA
HGDP00895	0.007381	PASS	-84904.4	-86186.8	NA
HGDP00896	0.007646	PASS	-89886.2	-91284.3	NA
HGDP00897	0.009258	PASS	-93758.5	-95739	NA
HGDP00898	0.012612	PASS	-101669	-104416	NA
HGDP00899	0.010483	PASS	-91662.5	-93728.7	NA
HGDP00900	0.014058	PASS	-102674	-106007	NA
HGDP00901	0.022456	FAIL	-101707	-107110	NA
HGDP00902	0.006888	PASS	-85975.3	-87341.4	NA
HGDP00904	0.000215	PASS	-82019.5	-127305	NA
HGDP00905	0.000323	PASS	-79041.9	-101330	NA
HGDP00906	0.006192	PASS	-97324.9	-103285	NA
HGDP00909	0.011534	PASS	-106873	-114723	NA
HGDP00912	0.009576	PASS	-91236.5	-96226.2	NA
HGDP00913	0.005665	PASS	-79336.6	-83146.5	NA
HGDP00916	0.000467	PASS	-79840.5	-81326.8	NA
HGDP00917	0.009977	PASS	-81966.1	-90234.5	NA
HGDP00919	0.000707	PASS	-82387.4	-83100.1	NA
HGDP00920	0.000405	PASS	-76627.2	-86262.8	NA
HGDP00924	0.000614	PASS	-75893.3	-76640.8	NA
HGDP00925	0.000708	PASS	-77410.1	-78518	NA
HGDP00926	0.001571	PASS	-71792	-72131.5	NA
HGDP00929	0.000572	PASS	-81171.8	-82874.4	NA
HGDP00930	0.007072	PASS	-163214	-169183	NA
HGDP00931	0.014919	PASS	-90638.6	-93551.1	NA
HGDP00933	0.000182	PASS	-73712.4	-101903	NA
HGDP00934	0.000377	PASS	-85933.2	-86409	NA
HGDP00935	0.001230	PASS	-86259.9	-86760	NA
HGDP00937	0.001016	PASS	-80332.7	-80947.5	NA
HGDP00938	0.000169	PASS	-66667.6	-148363	NA
HGDP00945	0.001071	PASS	-85239.4	-85729.1	NA
HGDP00946	0.012463	PASS	-82108.8	-84563	NA
HGDP00947	0.000349	PASS	-85406.7	-129236	NA
HGDP00948	0.000662	PASS	-82388	-83362	NA
HGDP00949	0.010351	PASS	-79933.7	-81800.1	NA
HGDP00950	0.009876	PASS	-68854.3	-70386.6	NA
HGDP00952	0.012341	PASS	-70544.2	-72455.5	NA
HGDP00953	0.012356	PASS	-79786.3	-81800.5	NA
HGDP00954	0.011982	PASS	-84069.7	-86564	NA
HGDP00955	0.010273	PASS	-75049.1	-76710.2	NA
HGDP00957	0.016455	PASS	-96589.1	-100410	NA
HGDP00958	0.014226	PASS	-111411	-115183	NA
HGDP00959	0.008863	PASS	-68175.5	-69521.3	NA
HGDP00960	0.008776	PASS	-70476.6	-71758.1	NA
HGDP00961	0.012493	PASS	-70746.4	-72650.6	NA
HGDP00962	0.010311	PASS	-77770.8	-79449	NA
HGDP00963	0.012704	PASS	-81650	-84106.1	NA
HGDP00964	0.009971	PASS	-73341.4	-74881.7	NA
HGDP00965	0.011800	PASS	-77653.8	-79856.1	NA
HGDP00966	0.012536	PASS	-79073.7	-81451.1	NA
HGDP00967	0.010488	PASS	-78221	-79963.1	NA
HGDP00968	0.008511	PASS	-62632.6	-63635.5	NA
HGDP00969	0.011292	PASS	-74418.7	-76192.6	NA
HGDP00970	0.006368	PASS	-74451.4	-76463.3	NA
HGDP00971	0.010489	PASS	-78911.8	-80744	NA
HGDP00972	0.027956	FAIL	-79786.8	-85020.6	NA
HGDP00973	0.013538	PASS	-84335.3	-87095.8	NA
HGDP00974	0.011962	PASS	-83014.5	-85447.6	NA
HGDP00975	0.011286	PASS	-81141.9	-83248.8	NA
HGDP00976	0.019195	PASS	-73646	-76592.6	NA
HGDP00977	0.007961	PASS	-80396.8	-81881.7	NA
HGDP00981	0.000534	PASS	-65594.2	-67510.2	NA
HGDP00984	0.000390	PASS	-83204.1	-86477	NA
HGDP00985	0.000404	PASS	-73036.4	-84997.3	NA
HGDP00992	0.000378	PASS	-75973.1	-77446	NA
HGDP00993	0.000361	PASS	-81433.6	-86555.8	NA
HGDP00994	0.000256	PASS	-77431.4	-92092.4	NA
HGDP00995	0.006354	PASS	-88792.9	-91126.9	NA
HGDP00999	0.004520	PASS	-71499.4	-73432.9	NA
HGDP01001	0.007557	PASS	-65408.9	-68021.4	NA
HGDP01006	0.005424	PASS	-77530.8	-79360	NA
HGDP01009	0.000103	PASS	-65440.6	-112172	NA
HGDP01010	0.007288	PASS	-78960.8	-81369.2	NA
HGDP01013	0.000081	PASS	-68650.6	-172748	NA
HGDP01014	0.007116	PASS	-69162.2	-71599.1	NA
HGDP01019	0.006020	PASS	-66869.9	-68912.2	NA
HGDP01021	0.010968	PASS	-77569.3	-79485.8	NA
HGDP01023	0.012211	PASS	-81391.9	-83576.2	NA
HGDP01024	0.007522	PASS	-72355.1	-73636.1	NA
HGDP01027	0.007956	PASS	-95948.2	-99097.8	NA
HGDP01031	0.000189	PASS	-82993.4	-187050	NA
HGDP01033	0.005766	PASS	-166456	-174028	NA
HGDP01037	0.000101	PASS	-69061.4	-97867.7	NA
HGDP01041	0.006622	PASS	-70380.2	-72595.5	NA
HGDP01043	0.000269	PASS	-59320.2	-71304.2	NA
HGDP01050	0.000247	PASS	-65031.5	-66215	NA
HGDP01051	0.007130	PASS	-77393.7	-79401.2	NA
HGDP01053	0.008271	PASS	-74725.5	-77240.6	NA
HGDP01055	0.009058	PASS	-78313.6	-80767.4	NA
HGDP01056	0.005395	PASS	-71473.1	-73921.7	NA
HGDP01057	0.006124	PASS	-83757.5	-86103.1	NA
HGDP01058	0.005916	PASS	-72431.9	-74266.5	NA
HGDP01059	0.004671	PASS	-78331.7	-80657.3	NA
HGDP01060	0.008625	PASS	-136863	-140757	NA
HGDP01062	0.006484	PASS	-86975.5	-88088.6	NA
HGDP01063	0.011053	PASS	-88067.8	-90303.2	NA
HGDP01064	0.007868	PASS	-85387.9	-86731.3	NA
HGDP01065	0.007605	PASS	-89113.7	-90483.9	NA
HGDP01066	0.005854	PASS	-85238	-86184.4	NA
HGDP01067	0.008767	PASS	-94287.5	-96033.3	NA
HGDP01068	0.009532	PASS	-103974	-105921	NA
HGDP01069	0.007117	PASS	-89046.7	-90293.6	NA
HGDP01070	0.010474	PASS	-101151	-103469	NA
HGDP01071	0.009932	PASS	-116066	-118723	NA
HGDP01072	0.004815	PASS	-119637	-120686	NA
HGDP01073	0.005906	PASS	-101659	-102904	NA
HGDP01074	0.004929	PASS	-89160	-89961.7	NA
HGDP01075	0.009479	PASS	-97268.4	-99297.5	NA
HGDP01077	0.011692	PASS	-90470.3	-92761.2	NA
HGDP01086	0.000312	PASS	-85635.3	-99126.6	NA
HGDP01087	0.000444	PASS	-73011.4	-82666.1	NA
HGDP01092	0.000432	PASS	-85163.9	-86696.9	NA
HGDP01099	0.005148	PASS	-86642.8	-87670.6	NA
HGDP01100	0.010516	PASS	-83958.6	-85903.9	NA
HGDP01101	0.009654	PASS	-86431	-88388.2	NA
HGDP01102	0.012311	PASS	-83154	-85407.4	NA
HGDP01103	0.009402	PASS	-92825.8	-94762.4	NA
HGDP01104	0.014311	PASS	-88262.1	-91057.7	NA
HGDP01149	0.009168	PASS	-90080	-92032.2	NA
HGDP01151	0.009042	PASS	-94380.3	-96007.7	NA
HGDP01152	0.008614	PASS	-79912.5	-81252.6	NA
HGDP01155	0.006456	PASS	-90478.5	-91566.5	NA
HGDP01156	0.009158	PASS	-90603.1	-92226.2	NA
HGDP01157	0.006213	PASS	-95116.2	-96290.1	NA
HGDP01161	0.009257	PASS	-78353.1	-79844	NA
HGDP01162	0.006823	PASS	-139783	-141676	NA
HGDP01164	0.013774	PASS	-86703.7	-89371.7	NA
HGDP01166	0.006946	PASS	-95263	-96549.6	NA
HGDP01167	0.005087	PASS	-95880.9	-96849	NA
HGDP01169	0.007542	PASS	-95605.6	-96988.2	NA
HGDP01171	0.003984	PASS	-80797.1	-81378.2	NA
HGDP01173	0.010915	PASS	-86255.2	-88224.5	NA
HGDP01174	0.006942	PASS	-91847	-93259.1	NA
HGDP01177	0.007867	PASS	-92155	-93572.1	NA
HGDP01180	0.010689	PASS	-78088.2	-80018.8	NA
HGDP01181	0.013236	PASS	-77497.7	-79763.7	NA
HGDP01182	0.015343	PASS	-83944.8	-87149.8	NA
HGDP01183	0.009548	PASS	-81659.7	-83395.4	NA
HGDP01184	0.008402	PASS	-66726.6	-67911.7	NA
HGDP01185	0.009995	PASS	-84469.2	-86235.6	NA
HGDP01186	0.009740	PASS	-76687.4	-78342.5	NA
HGDP01187	0.010762	PASS	-79583.1	-81499.2	NA
HGDP01193	0.009461	PASS	-82710.6	-84392.5	NA
HGDP01194	0.013873	PASS	-83490.9	-86068.6	NA
HGDP01195	0.020958	FAIL	-80604.8	-84507	NA
HGDP01196	0.010435	PASS	-83827.9	-85789.4	NA
HGDP01197	0.008552	PASS	-78383.3	-79835	NA
HGDP01200	0.000969	PASS	-81163.8	-81235.4	NA
HGDP01201	0.001328	PASS	-73167.4	-74424.7	NA
HGDP01204	0.011199	PASS	-89263.9	-91446	NA
HGDP01205	0.008745	PASS	-76666	-78190.3	NA
HGDP01206	0.010205	PASS	-87015.8	-89143.5	NA
HGDP01207	0.017666	PASS	-74372.9	-77455.9	NA
HGDP01208	0.008124	PASS	-75939.2	-77236.8	NA
HGDP01209	0.011200	PASS	-128446	-131911	NA
HGDP01212	0.010809	PASS	-72858.8	-74715.5	NA
HGDP01217	0.000083	PASS	-87251.1	-91972.9	NA
HGDP01218	0.015366	PASS	-74120.7	-76889.8	NA
HGDP01219	0.336252	FAIL	-114494	-128591	NA
HGDP01220	0.008410	PASS	-76278	-77579.9	NA
HGDP01221	0.010167	PASS	-78365.7	-80113.4	NA
HGDP01222	0.011485	PASS	-75914.1	-77856.9	NA
HGDP01227	0.009935	PASS	-84322.1	-85913	NA
HGDP01229	0.010222	PASS	-83084.2	-84841	NA
HGDP01230	0.010338	PASS	-87922	-89873.4	NA
HGDP01231	0.008106	PASS	-75385	-76543.5	NA
HGDP01232	0.011972	PASS	-85128.4	-87533.2	NA
HGDP01233	0.012134	PASS	-78902.8	-81065.2	NA
HGDP01234	0.008307	PASS	-87065.1	-88707.7	NA
HGDP01236	0.008702	PASS	-78223.1	-79725.4	NA
HGDP01237	0.011015	PASS	-91439	-93725.4	NA
HGDP01238	0.013622	PASS	-74997.8	-77218.8	NA
HGDP01239	0.010643	PASS	-76720.3	-78555.1	NA
HGDP01241	0.010289	PASS	-79529.5	-81179.2	NA
HGDP01247	0.014135	PASS	-85888.5	-88521.3	NA
HGDP01248	0.009883	PASS	-94703.7	-96645.1	NA
HGDP01249	0.009150	PASS	-78345.6	-79839.7	NA
HGDP01251	0.012279	PASS	-78826.1	-81064.8	NA
HGDP01254	0.008841	PASS	-92287.3	-94031.4	NA
HGDP01255	0.000361	PASS	-88716.2	-98456.3	NA
HGDP01256	0.000203	PASS	-76465.1	-80153.2	NA
HGDP01257	0.000141	PASS	-75152.1	-91286	NA
HGDP01258	0.005840	PASS	-86410.1	-88431.4	NA
HGDP01259	0.009085	PASS	-99272	-101171	NA
HGDP01260	0.013084	PASS	-81601.9	-84287	NA
HGDP01261	0.006796	PASS	-89118	-90629.4	NA
HGDP01262	0.006020	PASS	-96121.6	-97934.4	NA
HGDP01263	0.006526	PASS	-103198	-105517	NA
HGDP01264	0.005506	PASS	-87771.3	-88781.4	NA
HGDP01265	0.007929	PASS	-83474.4	-84964.8	NA
HGDP01266	0.007827	PASS	-94636.7	-96179.3	NA
HGDP01267	0.008748	PASS	-90033.8	-91753.4	NA
HGDP01268	0.007069	PASS	-87097.4	-88327.6	NA
HGDP01269	0.006761	PASS	-84589.4	-85793.7	NA
HGDP01270	0.011409	PASS	-88871.8	-92305.6	NA
HGDP01271	0.005828	PASS	-110936	-114124	NA
HGDP01272	0.007643	PASS	-88129	-90803	NA
HGDP01273	0.009098	PASS	-88258.8	-90972.7	NA
HGDP01275	0.006133	PASS	-104249	-106584	NA
HGDP01276	0.007715	PASS	-109870	-112847	NA
HGDP01277	0.006213	PASS	-98251.7	-100843	NA
HGDP01279	0.005555	PASS	-95237	-97640.9	NA
HGDP01280	0.010377	PASS	-103204	-106469	NA
HGDP01282	0.008288	PASS	-108409	-111477	NA
HGDP01283	0.000064	PASS	-89352.3	-139351	NA
HGDP01285	0.000177	PASS	-88600	-95922.3	NA
HGDP01287	0.011034	PASS	-81271.5	-83219.5	NA
HGDP01288	0.010332	PASS	-84158.5	-86265.4	NA
HGDP01289	0.010536	PASS	-82059.3	-83810.8	NA
HGDP01290	0.017308	PASS	-75505.8	-78489.1	NA
HGDP01291	0.009460	PASS	-91687.2	-93632.7	NA
HGDP01292	0.016280	PASS	-79250.9	-82173.3	NA
HGDP01293	0.013030	PASS	-79047.7	-81433.9	NA
HGDP01294	0.007477	PASS	-83879.2	-85251.4	NA
HGDP01295	0.010536	PASS	-83443	-85490.5	NA
HGDP01296	0.010038	PASS	-78834.8	-80710	NA
HGDP01298	0.000974	PASS	-85699.1	-87400.8	NA
HGDP01301	0.012119	PASS	-85485.6	-88004.8	NA
HGDP01302	0.005503	PASS	-92805.1	-94258.8	NA
HGDP01303	0.010486	PASS	-75979.9	-77700.8	NA
HGDP01304	0.011343	PASS	-85930.5	-88172.8	NA
HGDP01305	0.008815	PASS	-79776.6	-81234.3	NA
HGDP01309	0.005414	PASS	-80637.7	-83118.3	NA
HGDP01310	0.011395	PASS	-80187.9	-82179.2	NA
HGDP01311	0.019820	PASS	-75812.2	-79386.4	NA
HGDP01313	0.009127	PASS	-77331	-78862.9	NA
HGDP01316	0.009261	PASS	-96809.6	-98723.4	NA
HGDP01317	0.008981	PASS	-77417.7	-78837.1	NA
HGDP01318	0.008726	PASS	-78044.3	-79535.7	NA
HGDP01319	0.013780	PASS	-87529.9	-90329.7	NA
HGDP01321	0.008956	PASS	-82573.4	-84189.5	NA
HGDP01322	0.010145	PASS	-83959.5	-85970.1	NA
HGDP01326	0.017352	PASS	-85785	-89136.9	NA
HGDP01327	0.010176	PASS	-80843.8	-82902.9	NA
HGDP01328	0.017449	PASS	-90192.1	-93780.8	NA
HGDP01329	0.017183	PASS	-119040	-124051	NA
HGDP01330	0.007067	PASS	-73188.9	-74703.3	NA
HGDP01331	0.007827	PASS	-73982.9	-75375.6	NA
HGDP01332	0.009993	PASS	-78915.2	-80576.1	NA
HGDP01334	0.007645	PASS	-84137	-85629.4	NA
HGDP01336	0.012728	PASS	-86986.2	-89426.7	NA
HGDP01337	0.007461	PASS	-76454	-77722	NA
HGDP01339	0.005935	PASS	-78224.1	-80573	NA
HGDP01340	0.008771	PASS	-76379	-77771.1	NA
HGDP01341	0.009119	PASS	-78401.2	-80005.8	NA
HGDP01342	0.009647	PASS	-81494.9	-83260.8	NA
HGDP01346	0.012589	PASS	-87202.9	-89865	NA
HGDP01347	0.017450	PASS	-77653.8	-80644.7	NA
HGDP01348	0.007516	PASS	-83504.2	-85159.4	NA
HGDP01349	0.007117	PASS	-85095.6	-86470.2	NA
HGDP01351	0.010160	PASS	-79257.4	-80988.9	NA
HGDP01352	0.009256	PASS	-82412.3	-84085.4	NA
HGDP01353	0.010322	PASS	-91499.4	-93668.3	NA
HGDP01354	0.009712	PASS	-88277.4	-90095.6	NA
HGDP01356	0.009353	PASS	-83730.7	-85381.1	NA
HGDP01357	0.008049	PASS	-84427.8	-85800	NA
HGDP01358	0.008683	PASS	-86955.9	-88720.5	NA
HGDP01359	0.011987	PASS	-95098.3	-97736.9	NA
HGDP01360	0.009956	PASS	-93938.2	-95951.3	NA
HGDP01361	0.009065	PASS	-88079.8	-89736.9	NA
HGDP01362	0.011518	PASS	-84258.1	-86349.4	NA
HGDP01363	0.015767	PASS	-87705.6	-90863.3	NA
HGDP01366	0.007000	PASS	-93859.9	-95141	NA
HGDP01367	0.011828	PASS	-76370.9	-78355.9	NA
HGDP01368	0.006731	PASS	-90712.7	-91986	NA
HGDP01369	0.009236	PASS	-91710.2	-93444	NA
HGDP01370	0.008932	PASS	-89954.1	-91698.1	NA
HGDP01371	0.102757	FAIL	-101906	-118440	NA
HGDP01372	0.009353	PASS	-87259.2	-89067.8	NA
HGDP01373	0.011755	PASS	-74785	-76595	NA
HGDP01374	0.007445	PASS	-73962.8	-75038.6	NA
HGDP01375	0.009891	PASS	-95124.8	-97176.8	NA
HGDP01376	0.006389	PASS	-90521.4	-91668.4	NA
HGDP01377	0.009547	PASS	-90624.5	-92451.9	NA
HGDP01378	0.011127	PASS	-84231.9	-86306.2	NA
HGDP01379	0.007335	PASS	-85797.5	-87058.1	NA
HGDP01380	0.022710	FAIL	-91850.7	-97149	NA
HGDP01381	0.014467	PASS	-89469.3	-92174.4	NA
HGDP01382	0.012653	PASS	-88031.4	-90380.4	NA
HGDP01383	0.000349	PASS	-81240.4	-81947.2	NA
HGDP01384	0.010692	PASS	-78813.7	-80678.2	NA
HGDP01385	0.000223	PASS	-85799.7	-104013	NA
HGDP01386	0.010532	PASS	-86078.9	-88092.9	NA
HGDP01387	0.014496	PASS	-88133.8	-91044	NA
HGDP01388	0.015116	PASS	-74133.4	-76191.8	NA
HGDP01396	0.000145	PASS	-77730.9	-120299	NA
HGDP01397	0.009771	PASS	-92943.1	-94823.2	NA
HGDP01398	0.016809	PASS	-90866.5	-94301.7	NA
HGDP01399	0.012662	PASS	-89797.3	-92214.2	NA
HGDP01400	0.013564	PASS	-87234.5	-89634.4	NA
HGDP01403	0.012492	PASS	-89774.3	-92185.6	NA
HGDP01404	0.018748	PASS	-86220.8	-89926.4	NA
HGDP01405	0.000411	PASS	-82901.3	-84258.7	NA
HGDP01406	0.000520	PASS	-80815.7	-81356.9	NA
HGDP01408	0.001480	PASS	-81611	-82039.5	NA
HGDP01411	0.000529	PASS	-83513.4	-90208.6	NA
HGDP01412	0.000436	PASS	-78090.9	-78973.5	NA
HGDP01415	0.000449	PASS	-78763.4	-79359.1	NA
HGDP01416	0.000283	PASS	-84136.2	-111707	NA
HGDP01418	0.001545	PASS	-79351.3	-80520.2	NA
HGDP01419	0.000441	PASS	-77322.7	-79732.2	NA
HK100C	0.000264	PASS	-67204.6	-69655	NA
HK102C	0.000135	PASS	-71058.1	-138968	NA
HK105C	0.000042	PASS	-71866.4	-141628	NA
HK106C	0.000000	PASS	-66235.6	-113760	NA
HK107C	0.000040	PASS	-66638.2	-144252	NA
HK108C	0.000254	PASS	-68834.8	-73882.8	NA
HK111C	0.000056	PASS	-67574.7	-140640	NA
HK112C	0.000040	PASS	-70553.4	-162581	NA
HK113C	0.000056	PASS	-95770	-201218	NA
HK114C	0.000287	PASS	-65468.8	-114796	NA
HK115C	0.000056	PASS	-66898.9	-153014	NA
HK116C	0.000119	PASS	-70671.1	-147879	NA
HK117C	0.000267	PASS	-65610.1	-76353.4	NA
HK118C	0.000113	PASS	-63362.2	-70817.3	NA
HK119C	0.000134	PASS	-98629.6	-135564	NA
HK122C	0.001458	PASS	-69444.8	-69934.9	NA
HK124C	0.000000	PASS	-73810.9	-149556	NA
HK125C	0.000126	PASS	-65628.4	-134933	NA
HK130C	0.000107	PASS	-71962.7	-169888	NA
HK131C	0.000071	PASS	-71279.1	-151213	NA
HK132C	0.000073	PASS	-73067.8	-160542	NA
HK134C	0.000169	PASS	-74772.3	-84112.9	NA
HK136C	0.000155	PASS	-87191	-90156.2	NA
HK138C	0.000180	PASS	-86323.4	-90153.8	NA
HK139C	0.000381	PASS	-93008.5	-119608	NA
HK141C	0.000181	PASS	-76878.2	-85450.1	NA
HK142C	0.001371	PASS	-74950.3	-75471.7	NA
HK144C	0.000116	PASS	-73991.2	-118714	NA
HK145C	0.000209	PASS	-70648.9	-131203	NA
HK147C	0.000165	PASS	-70046.8	-96826.3	NA
HK150C	0.000054	PASS	-70415.4	-109903	NA
HK151C	0.000070	PASS	-87785.7	-157457	NA
HK152C	0.000712	PASS	-85644.5	-88104.9	NA
HK154C	0.000057	PASS	-91902.9	-168222	NA
HK155C	0.000224	PASS	-91940.8	-112594	NA
HK156C	0.000065	PASS	-72662	-139662	NA
HK157C	0.000130	PASS	-89640.9	-176071	NA
HK158C	0.000132	PASS	-89958.7	-119662	NA
HK161C	0.000102	PASS	-72857.9	-117889	NA
HK162C	0.000099	PASS	-68631.7	-151919	NA
HK163C	0.000074	PASS	-73211.3	-145131	NA
HK164A	0.000230	PASS	-84839.9	-91905.9	NA
HK164B	0.000239	PASS	-84068.5	-104156	NA
HK164C	0.000085	PASS	-77175.3	-165470	NA
HK165C	0.000195	PASS	-70603	-83230.1	NA
HK166C	0.000285	PASS	-76214.8	-78680.6	NA
HK167C	0.000144	PASS	-73952.4	-114653	NA
HK168C	0.000064	PASS	-68656.2	-124314	NA
HK169C	0.000180	PASS	-76414.7	-123482	NA
HK173C	0.000075	PASS	-88276.5	-161771	NA
HK175C	0.000000	PASS	-69922.2	-135008	NA
HK177C	0.000287	PASS	-82018.5	-83179.9	NA
HK178C	0.000103	PASS	-90305.3	-104028	NA
HK179C	0.000135	PASS	-93259.7	-113108	NA
HK17C	0.000765	PASS	-92367	-92834.2	NA
HK180A	0.000153	PASS	-86413.7	-100869	NA
HK180B	0.000124	PASS	-84796.6	-158507	NA
HK180C	0.000056	PASS	-83439.4	-166959	NA
HK181C	0.001172	PASS	-81410.9	-81985.3	NA
HK182C	0.001953	PASS	-77051.3	-77387	NA
HK19C	0.000153	PASS	-69547	-113641	NA
HK1C	0.000039	PASS	-72044.4	-164974	NA
HK20C	0.000100	PASS	-89982.3	-147148	NA
HK22C	0.000239	PASS	-71229.1	-78539.8	NA
HK2C	0.000062	PASS	-85609.9	-184156	NA
HK30C	0.000046	PASS	-83043.6	-155645	NA
HK34C	0.000000	PASS	-81954.7	-180878	NA
HK35C	0.000243	PASS	-74374.7	-77874.4	NA
HK36C	0.000088	PASS	-94821.9	-156432	NA
HK37C	0.000293	PASS	-72678.4	-81152.8	NA
HK3C	0.000176	PASS	-94690.7	-116989	NA
HK42C	0.000059	PASS	-85207.6	-174839	NA
HK44C	0.000126	PASS	-74956.7	-110919	NA
HK45C	0.000107	PASS	-98416.5	-162079	NA
HK47C	0.000065	PASS	-81901.9	-166808	NA
HK49C	0.000049	PASS	-83418	-153615	NA
HK4C	0.000074	PASS	-76079.3	-160806	NA
HK50C	0.000273	PASS	-84335.8	-97361.6	NA
HK52C	0.000043	PASS	-74345.5	-176766	NA
HK54C	0.000056	PASS	-79232.5	-137413	NA
HK55C	0.000087	PASS	-74246.6	-110582	NA
HK59C	0.000191	PASS	-91642.5	-163948	NA
HK60C	0.000107	PASS	-80137.1	-144908	NA
HK61C	0.000207	PASS	-96127.6	-102879	NA
HK62C	0.000113	PASS	-94165.7	-170776	NA
HK65C	0.000044	PASS	-70374.8	-119233	NA
HK68C	0.006631	PASS	-74266.7	-76190.3	NA
HK69C	0.003620	PASS	-99295.9	-99970	NA
HK71C	0.000310	PASS	-71209.3	-71771.4	NA
HK72C	0.000077	PASS	-64459.5	-130806	NA
HK73C	0.000121	PASS	-69790.3	-102751	NA
HK75C	0.037858	FAIL	-75565.1	-80431.9	NA
HK76C	0.000036	PASS	-70648.3	-148667	NA
HK77C	0.000213	PASS	-92390.7	-94283.6	NA
HK78C	0.000097	PASS	-71462.5	-142910	NA
HK79C	0.000159	PASS	-67482	-133479	NA
HK7C	0.000142	PASS	-69469.2	-114934	NA
HK80C	0.000000	PASS	-68350.5	-141397	NA
HK81C	0.000105	PASS	-69367.8	-159426	NA
HK88C	0.000258	PASS	-75837	-83731.4	NA
HK8C	0.000115	PASS	-92608.1	-160924	NA
HK92C	0.000035	PASS	-67420	-162805	NA
HK93C	0.000084	PASS	-61201.5	-117207	NA
HK94C	0.000350	PASS	-96573.8	-102756	NA
HK96A	0.000203	PASS	-75593.2	-132099	NA
HK96B	0.000074	PASS	-67103.1	-167669	NA
HK96C	0.000511	PASS	-75093.8	-79577.2	NA
HK97A	0.000112	PASS	-80849.1	-166735	NA
HK97B	0.000288	PASS	-68049.6	-115508	NA
HK97C	0.000208	PASS	-68573.7	-83051	NA
HK98C	0.000265	PASS	-96084.7	-98374	NA
HK99C	0.000105	PASS	-71109.4	-76008.2	NA
HK9A	0.000162	PASS	-76870.9	-160311	NA
HK9B	0.000186	PASS	-74021	-163804	NA
HK9C	0.000411	PASS	-72181.8	-73746.2	NA
HKU_10	0.000101	PASS	-89360.5	-154979	NA
HKU_112	0.000035	PASS	-87393.8	-150098	NA
HKU_113	0.000056	PASS	-92003.8	-158229	NA
HKU_114	0.000309	PASS	-79953.2	-147269	NA
HKU_115	0.001088	PASS	-92288.6	-92412.2	NA
HKU_116	0.000336	PASS	-92093.9	-95642	NA
HKU_117	0.000301	PASS	-92743.8	-108020	NA
HKU_118	0.000049	PASS	-88848.6	-187750	NA
HKU_119	0.000245	PASS	-89799.7	-92163.6	NA
HKU_11	0.000050	PASS	-91680	-146845	NA
HKU_120	0.000137	PASS	-83735	-128159	NA
HKU_121	0.000706	PASS	-77033.7	-78000.9	NA
HKU_122	0.001329	PASS	-91289.3	-91608.3	NA
HKU_123	0.001429	PASS	-78916.4	-79349.3	NA
HKU_124	0.000141	PASS	-86708.6	-150164	NA
HKU_125	0.000693	PASS	-89007.3	-90021.8	NA
HKU_126	0.001199	PASS	-78918.3	-79610	NA
