ID,优先纳入,FREEMIX,status,log10_FREEMIX
HKU_236,FIRST,0.000118326,PASS,-3.926919816522789
HKU_24,FIRST,0.000118054,PASS,-3.9279192932231446
HKU_241,FIRST,0.052268,FAIL,-1.2817641175716885
HKU_242,FIRST,0.000107326,PASS,-3.969295056331322
HKU_244,FIRST,0.000109748,PASS,-3.9596033854081933
HKU_245,FIRST,8.01e-05,PASS,-4.096367483915762
HKU_246,FIRST,0.000272718,PASS,-3.564286196701975
HKU_248,FIRST,0.00020304,PASS,-3.6924183952493705
HKU_249,FIRST,0.000223702,PASS,-3.650330133091207
HKU_25,FIRST,7.67e-05,PASS,-4.115204636051019
HKU_252,FIRST,9.97e-05,PASS,-4.001304841688344
HKU_254,FIRST,8.94e-05,PASS,-4.048662481204082
HKU_257,FIRST,0.000203545,PASS,-3.691339561420568
HKU_258,FIRST,0.000107291,PASS,-3.9694367068715994
HKU_26,FIRST,0.000206506,PASS,-3.6850673254650332
HKU_264,FIRST,0.000171429,PASS,-3.7659157082317845
HKU_267,FIRST,0.000291984,PASS,-3.5346409461614896
HKU_268,FIRST,0.000114723,PASS,-3.9403495047514983
HKU_27,FIRST,9.22e-05,PASS,-4.035269078946371
HKU_270,FIRST,0.000192149,PASS,-3.716361871390171
HKU_271,FIRST,0.000267732,PASS,-3.5722997177452287
HKU_274,FIRST,3.15e-05,PASS,-4.501689446210399
HKU_275,FIRST,0.000128536,PASS,-3.8909752193233746
HKU_276,FIRST,7.32e-05,PASS,-4.135488918941608
HKU_278,FIRST,4.07e-05,PASS,-4.39040559077478
HKU_279,FIRST,0.000106157,PASS,-3.9740513631452723
HKU_280,FIRST,6.74e-05,PASS,-4.17134010346468
HKU_281,FIRST,9.2e-05,PASS,-4.036212172654444
HKU_282,FIRST,0.000130976,PASS,-3.8828082770348247
HKU_284,FIRST,6.79e-05,PASS,-4.168130225719498
HKU_288,FIRST,0.000136405,PASS,-3.865169710085619
HKU_29,FIRST,0.000139534,PASS,-3.8553199557363715
HKU_290,FIRST,3.13e-05,PASS,-4.504455662453552
HKU_295,FIRST,5.95e-05,PASS,-4.22548303427145
HKU_296,FIRST,5.24e-05,PASS,-4.280668713016273
HKU_30,FIRST,0.000146053,PASS,-3.8354895179779036
HKU_301,FIRST,5.24e-05,PASS,-4.280668713016273
HKU_302,FIRST,0.000199469,PASS,-3.7001245895765056
HKU_303,FIRST,0.00012158,PASS,-3.9151378609515777
HKU_304,FIRST,0.000118125,PASS,-3.9276581784826807
HKU_305,FIRST,0.000135312,PASS,-3.8686636867528104
HKU_309,FIRST,0.000144401,PASS,-3.8404297991972793
HKU_310,FIRST,6.05e-05,PASS,-4.218244625347531
HKU_311,FIRST,0.000105497,PASS,-3.9767598901479992
HKU_312,FIRST,7.17e-05,PASS,-4.1444808443322
HKU_315,FIRST,0.000156897,PASS,-3.8043853604022395
HKU_319,FIRST,6.95e-05,PASS,-4.158015195409886
HKU_32,FIRST,0.000116508,PASS,-3.9336442528648337
HKU_323,FIRST,0.000332713,PASS,-3.477930229735432
HKU_336,FIRST,8.15e-05,PASS,-4.088842391260023
HKU_337,FIRST,0.000215888,PASS,-3.665771496983139
HKU_338,FIRST,7.46e-05,PASS,-4.127261172527331
HKU_342,FIRST,8.66e-05,PASS,-4.062482107982653
HKU_344,FIRST,6.68e-05,PASS,-4.175223537524454
HKU_347,FIRST,2.5e-05,PASS,-4.6020599913279625
HKU_348,FIRST,0.000101527,PASS,-3.9934184465027025
HKU_349,FIRST,0.000333247,PASS,-3.477233751559445
HKU_350,FIRST,6.78e-05,PASS,-4.168770306132936
HKU_351,FIRST,9.06e-05,PASS,-4.042871802323187
HKU_353,FIRST,0.000103053,PASS,-3.9869393608524417
HKU_354,FIRST,5.62e-05,PASS,-4.250263684430939
HKU_355,FIRST,0.00014328,PASS,-3.843814427159025
HKU_356,FIRST,0.000171947,PASS,-3.7646053970144684
HKU_357,FIRST,2.96e-05,PASS,-4.528708288941061
HKU_358,FIRST,6.96e-05,PASS,-4.157390760389438
HKU_359,FIRST,5.98e-05,PASS,-4.223298816011589
HKU_361,FIRST,7.92e-05,PASS,-4.101274818410507
HKU_362,FIRST,7.98e-05,PASS,-4.09799710864927
HKU_363,FIRST,0.000223002,PASS,-3.651691241951531
HKU_364,FIRST,9.65e-05,PASS,-4.015472686656207
HKU_365,FIRST,0.000178891,PASS,-3.747411508223334
HKU_366,FIRST,0.000109404,PASS,-3.9609667991527697
HKU_367,FIRST,0.000298961,PASS,-3.5243854624766033
HKU_368,FIRST,0.00142416,PASS,-2.846441216307571
HKU_369,FIRST,0.000215516,PASS,-3.666520482098301
HKU_373,FIRST,4.87e-05,PASS,-4.3124710387853655
HKU_375,FIRST,1.4e-08,PASS,-7.853871964321762
HKU_376,FIRST,8.69e-05,PASS,-4.060980223551334
HKU_378,FIRST,0.000131765,PASS,-3.880199933637867
HKU_380,FIRST,0.000545461,PASS,-3.2632362956536185
HKU_382,FIRST,0.000159852,PASS,-3.796281925651098
HKU_383,FIRST,0.000133992,PASS,-3.8729211304379647
HKU_384,FIRST,0.000347494,PASS,-3.4590526897483636
HKU_385,FIRST,0.000294925,PASS,-3.5302884119112066
HKU_388,FIRST,0.00102331,PASS,-2.989992781835416
HKU_389,FIRST,9.73e-05,PASS,-4.011887159731648
HKU_390,FIRST,8.56e-05,PASS,-4.0675262353228465
HKU_393,FIRST,0.000116383,PASS,-3.9341104522065935
HKU_394,FIRST,6.88e-05,PASS,-4.162411561764489
HKU_396,FIRST,0.000197973,PASS,-3.703394035751503
HKU_402,FIRST,7.23e-05,PASS,-4.140861702705469
HKU_404,FIRST,6.65e-05,PASS,-4.1771783546968955
HKU_405,FIRST,6.07e-05,PASS,-4.2168113089247425
HKU_407,FIRST,0.00106496,PASS,-2.9726667040614076
HKU_409,FIRST,0.000215703,PASS,-3.666143814682409
HKU_41,FIRST,0.000150687,PASS,-3.821924213324352
HKU_410,FIRST,6.4e-05,PASS,-4.1938200260161125
HKU_411,FIRST,9.63e-05,PASS,-4.016373712875465
HKU_413,FIRST,0.000121769,PASS,-3.914463260492289
HKU_415,FIRST,5.35e-05,PASS,-4.2716462179787715
HKU_417,FIRST,0.00010554,PASS,-3.976582910158895
HKU_419,FIRST,8.74e-10,PASS,-9.058488567365597
HKU_42,FIRST,9.89e-05,PASS,-4.004803708402821
HKU_420,FIRST,4.99e-05,PASS,-4.30189945437661
HKU_421,FIRST,0.000194244,PASS,-3.7116523872355978
HKU_422,FIRST,0.000326901,PASS,-3.485583750897705
HKU_423,FIRST,0.000719096,PASS,-3.143213127020233
HKU_426,FIRST,0.00011734,PASS,-3.930553916119687
HKU_427,FIRST,0.000131603,PASS,-3.8807342105047726
HKU_429,FIRST,0.000171699,PASS,-3.765232234226076
HKU_43,FIRST,0.000161071,PASS,-3.792982645016524
HKU_431,FIRST,2.78e-05,PASS,-4.555955204081924
HKU_432,FIRST,7.29e-05,PASS,-4.137272471682025
HKU_434,FIRST,0.000408838,PASS,-3.3884487449102005
HKU_435,FIRST,0.0027219,PASS,-2.565127834403058
HKU_436,FIRST,9.84e-05,PASS,-4.007004901568658
HKU_437,FIRST,5.19e-05,PASS,-4.284832642151542
HKU_439,FIRST,6.86e-05,PASS,-4.163675884293248
HKU_44,FIRST,0.000220949,PASS,-3.6557079596842392
HKU_440,FIRST,2.81e-05,PASS,-4.55129368009492
HKU_441,FIRST,7.66e-05,PASS,-4.115771230367396
HKU_442,FIRST,8.89e-05,PASS,-4.051098239029786
HKU_448,FIRST,0.000337292,PASS,-3.471993959424667
HKU_449,FIRST,0.000163885,PASS,-3.785460794540202
HKU_45,FIRST,0.000105812,PASS,-3.9754650767407664
HKU_450,FIRST,2.27e-11,PASS,-10.643974142806877
HKU_451,FIRST,4.46e-05,PASS,-4.350665141287858
HKU_453,FIRST,0.000167658,PASS,-3.775575718865269
HKU_456,FIRST,8.7e-05,PASS,-4.060480747381382
HKU_457,FIRST,4.61e-05,PASS,-4.336299074610352
HKU_46,FIRST,0.000146832,PASS,-3.833179285639734
HKU_461,FIRST,7.63e-05,PASS,-4.117475462045119
HKU_463,FIRST,0.000159703,PASS,-3.7966869256197615
HKU_465,FIRST,0.000196804,PASS,-3.705966078870767
HKU_466,FIRST,0.000156399,PASS,-3.805766028103986
HKU_467,FIRST,0.000102313,PASS,-3.990069180857077
HKU_468,FIRST,4.78e-05,PASS,-4.320572103387881
HKU_469,FIRST,0.00027561,PASS,-3.559705028905086
HKU_470,FIRST,0.00014055,PASS,-3.8521691500565405
HKU_474,FIRST,0.000285174,PASS,-3.5448900726885366
HKU_475,FIRST,0.000193156,PASS,-3.7140917968309934
HKU_478,FIRST,5.5e-05,PASS,-4.259637310505756
HKU_48,FIRST,5.93e-05,PASS,-4.226945306635737
HKU_481,FIRST,8.52e-05,PASS,-4.0695604052333
HKU_482,FIRST,2.93e-05,PASS,-4.533132379645891
HKU_484,FIRST,2.48e-05,PASS,-4.605548319173784
HKU_50,FIRST,0.000221052,PASS,-3.655505551398078
HKU_501,FIRST,0.000345619,PASS,-3.4614023907060463
HKU_509,FIRST,0.000256383,PASS,-3.591110774983796
HKU_51,FIRST,0.000111384,PASS,-3.953177189869364
HKU_512,FIRST,8.82e-05,PASS,-4.054531414868181
HKU_518,FIRST,8.94e-05,PASS,-4.048662481204082
HKU_52,FIRST,0.000108355,PASS,-3.965151043529139
HKU_522,FIRST,7.19e-05,PASS,-4.1432711096171175
HKU_525,FIRST,0.000170706,PASS,-3.767751213969643
HKU_526,FIRST,4.41e-05,PASS,-4.355561410532162
HKU_529,FIRST,9.62e-05,PASS,-4.016824927962187
HKU_53,FIRST,7.52e-11,PASS,-10.123782159408357
HKU_531,FIRST,9.2e-05,PASS,-4.036212172654444
HKU_537,FIRST,0.000138975,PASS,-3.8570633172894024
HKU_54,FIRST,0.00020522,PASS,-3.6877803167260272
HKU_545,FIRST,0.000275591,PASS,-3.5597349693266724
HKU_548,FIRST,0.000206537,PASS,-3.6850021355019336
HKU_55,FIRST,0.000240607,PASS,-3.6186917418459226
HKU_550,FIRST,8.83e-05,PASS,-4.054039296422431
HKU_551,FIRST,7.3e-05,PASS,-4.136677139879544
HKU_57,FIRST,0.000207714,PASS,-3.682534230870578
HKU_58,FIRST,0.000144027,PASS,-3.841556085322522
HKU_59,FIRST,6.04e-05,PASS,-4.218963061378868
HKU_6,FIRST,0.000131745,PASS,-3.88026585819219
HKU_60,FIRST,7.12e-05,PASS,-4.147520006363144
HKU_61,FIRST,0.000101128,PASS,-3.995128581680089
HKU_63,FIRST,0.000128992,PASS,-3.8894372235270427
HKU_64,FIRST,7.21e-05,PASS,-4.142064735280571
HKU_66,FIRST,5.34e-05,PASS,-4.272458742971444
HKU_67,FIRST,0.000195348,PASS,-3.709191030783759
HKU_68,FIRST,0.00011811,PASS,-3.927713330490108
HKU_69,FIRST,0.000112762,PASS,-3.9478372298804203
HKU_7,FIRST,0.000107854,PASS,-3.967163743507994
HKU_70,FIRST,6.68e-05,PASS,-4.175223537524454
HKU_71,FIRST,0.000106627,PASS,-3.9721328096971735
HKU_72,FIRST,5.01e-05,PASS,-4.300162274132754
HKU_76,FIRST,0.000196476,PASS,-3.706690492128965
HKU_77,FIRST,0.00016966,PASS,-3.770420537334355
HKU_78,FIRST,0.000199403,PASS,-3.700268312054229
HKU_8,FIRST,0.000131712,PASS,-3.8803746555896987
HKU_89,FIRST,0.000126794,PASS,-3.8969012971525827
HKU_9,FIRST,7.21e-05,PASS,-4.142064735280571
HKU_91,FIRST,0.000589859,PASS,-3.229251789781992
HKU_93,FIRST,0.000145721,PASS,-3.836477857104897
HKU_96,FIRST,9.96e-05,PASS,-4.001740661576301
HKUPS_001Blood,FIRST,0.000304667,PASS,-3.5161745838280143
HKUPS_001Cell,FIRST,0.000249955,PASS,-3.60213817137112
HKUPS_003Cell,FIRST,0.000366402,PASS,-3.4360421644075902
HLA107,FIRST,0.000297856,PASS,-3.525993647065402
HLA111,FIRST,0.000295999,PASS,-3.5287097561546275
HLA113,FIRST,0.000334334,PASS,-3.475819455709117
HLA114,FIRST,0.00058227,PASS,-3.234875585248475
HLA118,FIRST,0.000413825,PASS,-3.3831832762752057
HLA135,FIRST,0.000626629,PASS,-3.2029895101109735
HLA139,FIRST,0.000587517,PASS,-3.2309795624189896
HLA153,FIRST,0.000771409,PASS,-3.1127152985429145
HLA266,FIRST,0.000614165,PASS,-3.211714936736935
HS04001,FIRST,1.86e-08,PASS,-7.730487055782084
HS04002,FIRST,3.57e-07,PASS,-6.447331783887807
HS04003,FIRST,0.000231995,PASS,-3.63452137500483
HS04004,FIRST,0.000136172,PASS,-3.865912183874162
HS04005,FIRST,0.00012587,PASS,-3.900077767803078
HS04006,FIRST,6.31e-05,PASS,-4.199970640755866
HS04008,FIRST,0.000343072,PASS,-3.4646147256678494
HS04009,FIRST,0.000304024,PASS,-3.51709213133812
HS04010,FIRST,0.000269152,PASS,-3.570002388704557
HS04011,FIRST,8.63e-05,PASS,-4.06398920428479
HS04012,FIRST,5.36e-05,PASS,-4.27083521030723
HS04014,FIRST,8.12e-05,PASS,-4.090443970758825
HS04015,FIRST,7.12e-05,PASS,-4.147520006363144
HS04016,FIRST,1.87e-08,PASS,-7.728158393463501
HS04017,FIRST,4.76e-05,PASS,-4.3223930472795065
HS04018,FIRST,0.000168556,PASS,-3.773255783513743
HS04019,FIRST,0.000188192,PASS,-3.7253988422780564
HS04020,FIRST,0.00010593,PASS,-3.9749810277172406
HS04021,FIRST,0.00173108,PASS,-2.7616828612085333
HS04022,FIRST,2.98e-05,PASS,-4.525783735923745
HS04023,FIRST,3.02e-05,PASS,-4.519993057042849
HS04024,FIRST,0.000121866,PASS,-3.9141174434547494
HS04025,FIRST,7.02e-06,PASS,-5.153662887870195
HS04026,FIRST,2.16e-09,PASS,-8.665546248849068
HS04027,FIRST,8.86e-05,PASS,-4.052566278112949
HS04028,FIRST,9.81e-05,PASS,-4.008330992620052
HS04029,FIRST,7.42e-05,PASS,-4.129596094720973
HS04030,FIRST,1.31e-08,PASS,-7.882728704344236
HS04031,FIRST,4.8e-05,PASS,-4.318758762624412
HS04032,FIRST,8.01e-05,PASS,-4.096367483915762
HS04033,FIRST,6.24e-05,PASS,-4.204815410317576
HS04034,FIRST,3.11e-08,PASS,-7.507239610973162
HS04035,FIRST,1.29e-09,PASS,-8.88941028970075
HS04036,FIRST,0.000107445,PASS,-3.9688137897856968
HS04037,FIRST,1.85e-05,PASS,-4.732828271596986
HS04038,FIRST,0.000250101,PASS,-3.601884571789635
HS04039,FIRST,3.41e-05,PASS,-4.467245621007502
HS04040,FIRST,5.22e-12,PASS,-11.282329496997738
HS04041,FIRST,3.05e-08,PASS,-7.515700160653214
HS04042,FIRST,4.63e-09,PASS,-8.334419008982048
HS04043,FIRST,5.8e-05,PASS,-4.236572006437063
HS04044,FIRST,2.41e-05,PASS,-4.617982957425132
HS04045,FIRST,9.11e-09,PASS,-8.040481623027002
HS04046,FIRST,5.7e-05,PASS,-4.2441251443275085
HS04047,FIRST,1.43e-05,PASS,-4.844663962534939
HS04048,FIRST,3.16e-05,PASS,-4.500312917381596
HS04049,FIRST,6.92e-08,PASS,-7.1598939055432425
HS04050,FIRST,0.000461338,PASS,-3.3359807714688694
HS04051,FIRST,7.67e-05,PASS,-4.115204636051019
HS04052,FIRST,0.000181093,PASS,-3.7420983366551743
HS11034,FIRST,0.000113467,PASS,-3.945130427473258
HS11035,FIRST,5.53e-05,PASS,-4.257274868695302
HS11036,FIRST,9.38e-05,PASS,-4.027797161620936
HS11037,FIRST,0.000663646,PASS,-3.1780635188897066
HS11038,FIRST,0.000143305,PASS,-3.843738656535474
HS11039,FIRST,0.000814576,PASS,-3.089068389758384
HS11040,FIRST,1.1e-05,PASS,-4.958607314841775
huangsiqimu,FIRST,0.00204808,PASS,-2.6886530833993394
huangziyu,FIRST,0.000361098,PASS,-3.442374916977131
huangziyufu,FIRST,0.000404804,PASS,-3.39275520474201
huangziyumu,FIRST,0.000584084,PASS,-3.2335246903651402
huhaobo,FIRST,0.00235047,PASS,-2.6288452875166146
huhaobofu,FIRST,0.00205819,PASS,-2.6865145362097613
huhaobomu,FIRST,3.79e-05,PASS,-4.421360790031928
huxinle,FIRST,0.000270329,PASS,-3.568107362128131
huxinlefu,FIRST,8.95e-05,PASS,-4.048176964684088
huxinlemu,FIRST,0.000127896,PASS,-3.8931430380474823
HXPA,FIRST,0.000595419,PASS,-3.2251773110001785
IMR-90,FIRST,0.0171614,PASS,-1.765447285981856
jiangjianhuifu,FIRST,0.000196353,PASS,-3.7069624589288694
jiangjianhuimu,FIRST,0.00383107,PASS,-2.4166799126642737
jiangjunxian,FIRST,0.000177427,PASS,-3.7509802905991836
jiangjunxianfu,FIRST,0.000158405,PASS,-3.80023111417242
jiangjunxianmu,FIRST,0.000113903,PASS,-3.943464837235318
jiangyushanmu,FIRST,0.00457518,PASS,-2.3395918149376524
KIF3Bhetero12_003,FIRST,0.000995742,PASS,-3.001853174117542
KIF3Bhomo10_003,FIRST,0.000316675,PASS,-3.499386220779036
KIF3Bhomo15_003,FIRST,0.000219072,PASS,-3.6594131268782357
kongxiangcan,FIRST,0.000224162,PASS,-3.649438007214042
L1,FIRST,0.000213685,PASS,-3.6702259628423355
L10,FIRST,0.000299655,PASS,-3.5233784713321117
L100,FIRST,0.000112586,PASS,-3.9485156103795283
L101,FIRST,0.000106645,PASS,-3.9720595014270508
L102,FIRST,0.000295559,PASS,-3.5293558115110817
L103,FIRST,0.000122672,PASS,-3.911254554087841
L104,FIRST,0.000128953,PASS,-3.889568549855704
L105,FIRST,0.00016802,PASS,-3.7746390196273403
L106,FIRST,6.77e-05,PASS,-4.169411331314856
L107,FIRST,9.61e-05,PASS,-4.017276612331455
L108,FIRST,0.000130588,PASS,-3.88409672944092
L109,FIRST,6.97e-05,PASS,-4.15676722190199
L11,FIRST,0.000327985,PASS,-3.48414601777061
L110,FIRST,0.00013598,PASS,-3.8665249631619076
L111,FIRST,4.35e-05,PASS,-4.361510743045363
L112,FIRST,0.000251262,PASS,-3.599873187643764
L113,FIRST,7.58e-05,PASS,-4.120330794367947
L114,FIRST,0.000279323,PASS,-3.553893302172876
L115,FIRST,9.38e-05,PASS,-4.027797161620936
L116,FIRST,5.16e-05,PASS,-4.287350298372789
L117,FIRST,3.6e-05,PASS,-4.443697499232712
L118,FIRST,6.4e-05,PASS,-4.1938200260161125
L119,FIRST,0.000160999,PASS,-3.7931768214577817
L12,FIRST,0.000657513,PASS,-3.182095656112043
L120,FIRST,0.000272096,PASS,-3.5652778426035443
L121,FIRST,8.18e-05,PASS,-4.087246696328677
L123,FIRST,8.6e-05,PASS,-4.0655015487564325
L124,FIRST,0.00014793,PASS,-3.8299437427492
L125,FIRST,0.000399938,PASS,-3.3980073295342343
L126,FIRST,0.000127442,PASS,-3.8946874215905707
L127,FIRST,0.00041752,PASS,-3.379322716152596
L128,FIRST,0.000235602,PASS,-3.6278210271902114
L13,FIRST,0.000333792,PASS,-3.476524076277173
L133,FIRST,0.000183468,PASS,-3.736439673293779
L134,FIRST,0.000594759,PASS,-3.225658977418878
L135,FIRST,0.000371263,PASS,-3.430318330322765
L136,FIRST,0.000288596,PASS,-3.5397096926117775
L137,FIRST,7.5e-05,PASS,-4.1249387366083
L138,FIRST,0.000120781,PASS,-3.9180013789942687
L139,FIRST,2.08e-05,PASS,-4.681936665037238
L14,FIRST,0.000367164,PASS,-3.4351399074484656
L140,FIRST,0.000287115,PASS,-3.541944117684419
L141,FIRST,7.07e-05,PASS,-4.150580586203101
L142,FIRST,2.86e-05,PASS,-4.543633966870957
L143,FIRST,5.51e-05,PASS,-4.258848401148215
L144,FIRST,0.000137806,PASS,-3.8607318730658116
L145,FIRST,0.000256969,PASS,-3.5901192655441254
L146,FIRST,0.000207878,PASS,-3.6821914701883265
L147,FIRST,0.000224677,PASS,-3.648441383674941
L148,FIRST,4.18e-05,PASS,-4.3788237182249645
L149,FIRST,0.000492691,PASS,-3.3074253709218366
L15,FIRST,0.000144132,PASS,-3.8412395869822444
L150,FIRST,6.86e-05,PASS,-4.163675884293248
L151,FIRST,0.000394856,PASS,-3.403561258316757
L152,FIRST,0.00107186,PASS,-2.9698619359100786
L153,FIRST,0.000173055,PASS,-3.76181584831415
L154,FIRST,0.000135041,PASS,-3.869534354687067
L155,FIRST,9.88e-05,PASS,-4.005243055412372
L156,FIRST,0.000131494,PASS,-3.881094063344112
L157,FIRST,0.000624237,PASS,-3.2046504932490256
L158,FIRST,0.000186563,PASS,-3.7291744832537868
L16,FIRST,0.000584364,PASS,-3.2333165468153022
L160,FIRST,0.000160693,PASS,-3.794003041267688
L161,FIRST,0.00276207,PASS,-2.5587653191576396
L162,FIRST,6.99e-05,PASS,-4.1555228242543185
L163,FIRST,0.00124299,PASS,-2.905532365294227
L164,FIRST,0.000131006,PASS,-3.8827088134494327
L165,FIRST,0.000179783,PASS,-3.745251376869999
L166,FIRST,0.000116652,PASS,-3.933107810822069
L167,FIRST,0.000342683,PASS,-3.465107439746729
L168,FIRST,0.000296603,PASS,-3.5278244606007703
L169,FIRST,9.1e-05,PASS,-4.040958607678906
L17,FIRST,0.000405738,PASS,-3.391754315890762
L170,FIRST,8.37e-05,PASS,-4.07727454200674
L171,FIRST,0.000358419,PASS,-3.445608976196181
L172,FIRST,0.000172056,PASS,-3.764330177902358
L173,FIRST,4.3e-05,PASS,-4.366531544420414
L174,FIRST,0.00034934,PASS,-3.4567516840884065
L175,FIRST,0.000414937,PASS,-3.3820178373344976
L176,FIRST,0.000132109,PASS,-3.8790675948215467
L177,FIRST,0.000707766,PASS,-3.150110304042453
L178,FIRST,0.000578765,PASS,-3.237497740107364
L179,FIRST,0.000170208,PASS,-3.769020031359514
L18,FIRST,0.000155146,PASS,-3.8092594169881075
L180,FIRST,0.000368857,PASS,-3.4331419702846944
L181,FIRST,0.000376044,PASS,-3.424761336351026
L182,FIRST,0.000480776,PASS,-3.3180572201395044
L183,FIRST,0.000117746,PASS,-3.9290538375530746
L184,FIRST,0.000359452,PASS,-3.4443590956202654
L185,FIRST,0.000245692,PASS,-3.6096089843926054
L186,FIRST,0.000178557,PASS,-3.748223119418091
L187,FIRST,0.000232137,PASS,-3.634255632421451
L188,FIRST,0.000112736,PASS,-3.9479373784988514
L189,FIRST,0.00035516,PASS,-3.4495759526836682
L19,FIRST,0.00014723,PASS,-3.8320036879131196
L190,FIRST,0.000127204,PASS,-3.8954992318431545
L191,FIRST,0.000312221,PASS,-3.505537889622733
L193,FIRST,0.00024789,PASS,-3.6057409925238932
L194,FIRST,0.000185163,PASS,-3.7324457914186553
L195,FIRST,0.000310401,PASS,-3.508076888271509
L196,FIRST,0.000204699,PASS,-3.688884278957146
L197,FIRST,0.00021801,PASS,-3.6615235850870773
L198,FIRST,0.000644938,PASS,-3.190482033507509
L199,FIRST,0.000344437,PASS,-3.4628902020710957
L2,FIRST,0.000105746,PASS,-3.9757360514780538
L20,FIRST,0.00103892,PASS,-2.9834178931513864
L200,FIRST,0.000214429,PASS,-3.6687164797615637
L201,FIRST,0.000107443,PASS,-3.9688218738942913
L202,FIRST,0.000181035,PASS,-3.742237453653395
L203,FIRST,0.000200543,PASS,-3.6977924925675487
L204,FIRST,8.28e-05,PASS,-4.08196966321512
L205,FIRST,5.44e-05,PASS,-4.2644011003018205
L21,FIRST,0.00209083,PASS,-2.679681277112174
L22,FIRST,0.000271037,PASS,-3.5669714183544645
L23,FIRST,0.000155422,PASS,-3.8084875067554953
L24,FIRST,0.000158851,PASS,-3.7990100468543666
L25,FIRST,0.000384373,PASS,-3.4152471266300326
L26,FIRST,5.97e-05,PASS,-4.224025668870631
L27,FIRST,0.00027395,PASS,-3.5623286952292714
L28,FIRST,0.000453692,PASS,-3.3432388786279374
L29,FIRST,0.00019062,PASS,-3.719831534789209
L3,FIRST,2.96e-05,PASS,-4.528708288941061
L30,FIRST,0.000182485,PASS,-3.7387728281113914
L31,FIRST,0.00016459,PASS,-3.783596554766207
L33,FIRST,9.2e-05,PASS,-4.036212172654444
L34,FIRST,5.92e-05,PASS,-4.22767829327708
L35,FIRST,0.000220347,PASS,-3.656892857985081
L36,FIRST,0.000283429,PASS,-3.5475557155013084
L37,FIRST,0.00016913,PASS,-3.771779351131577
L38,FIRST,0.000444917,PASS,-3.3517209998146873
L39,FIRST,0.000120647,PASS,-3.9184834727576345
L4,FIRST,0.000202084,PASS,-3.6944680703876416
L40,FIRST,0.00014749,PASS,-3.831237424377643
L41,FIRST,0.00051755,PASS,-3.2860476870784994
L42,FIRST,0.000235257,PASS,-3.628457445409123
L43,FIRST,0.000138164,PASS,-3.8596051019549233
L44,FIRST,0.000133838,PASS,-3.8734205618503066
L45,FIRST,0.00055463,PASS,-3.2559966430847256
L46,FIRST,0.00326906,PASS,-2.4855771083490334
L47,FIRST,0.000568085,PASS,-3.2455866778997047
L48,FIRST,0.000119956,PASS,-3.920978024463785
L49,FIRST,0.00029714,PASS,-3.5270388809800517
L5,FIRST,0.000142547,PASS,-3.8460419182854624
L50,FIRST,0.000392064,PASS,-3.406643033545559
L51,FIRST,0.000264812,PASS,-3.5770623386594513
L52,FIRST,0.000130802,PASS,-3.8833856154741118
L54,FIRST,0.00549362,PASS,-2.260141384524251
L55,FIRST,0.000172515,PASS,-3.7631731374950004
L56,FIRST,0.000448778,PASS,-3.3479684412188915
L57,FIRST,0.000321353,PASS,-3.4930176413662646
L58,FIRST,0.000356217,PASS,-3.448285358230391
L59,FIRST,0.000196093,PASS,-3.7075379092166307
L6,FIRST,0.000265482,PASS,-3.575964919274337
L60,FIRST,0.000568539,PASS,-3.245239738709137
L61,FIRST,0.000427051,PASS,-3.369520256834541
L62,FIRST,0.00310327,PASS,-2.508180436981453
L63,FIRST,8.62e-05,PASS,-4.064492734175287
L64,FIRST,0.000114237,PASS,-3.942193210509718
L65,FIRST,0.000132583,PASS,-3.8775121582804344
L67,FIRST,0.000204093,PASS,-3.6901718904995437
L68,FIRST,0.000101848,PASS,-3.992047494866979
L69,FIRST,0.00115426,PASS,-2.937696354224509
L7,FIRST,0.000110505,PASS,-3.9566180710894345
L70,FIRST,0.000187296,PASS,-3.7274714975659133
L71,FIRST,9.78e-05,PASS,-4.009661145212399
L72,FIRST,0.000115456,PASS,-3.93758349281019
L73,FIRST,7.24e-05,PASS,-4.140261433802853
L74,FIRST,0.000169512,PASS,-3.770799552037227
L75,FIRST,0.000523546,PASS,-3.2810451541599157
L76,FIRST,0.000458675,PASS,-3.338494930367105
L77,FIRST,0.000163594,PASS,-3.7862326286272605
L78,FIRST,0.000298366,PASS,-3.525250667974422
L79,FIRST,0.000197929,PASS,-3.7034905695264393
L8,FIRST,0.000142514,PASS,-3.846142470223236
L80,FIRST,0.000562115,PASS,-3.2501748254341405
L81,FIRST,0.000308948,PASS,-3.510114611880946
L82,FIRST,0.000393403,PASS,-3.405162332575101
L83,FIRST,0.000131635,PASS,-3.8806286222273254
L84,FIRST,0.000536385,PASS,-3.2705233756905274
L85,FIRST,0.000142386,PASS,-3.846532710289392
L86,FIRST,0.000106282,PASS,-3.973540281691274
L87,FIRST,0.000162074,PASS,-3.7902866493229097
L88,FIRST,0.000188213,PASS,-3.725350382857329
L89,FIRST,0.000378701,PASS,-3.4217035480771973
L9,FIRST,0.000139442,PASS,-3.8556063968193572
L90,FIRST,0.000227493,PASS,-3.6430319621195917
L91,FIRST,0.000126559,PASS,-3.897706965390312
L92,FIRST,0.000311637,PASS,-3.5063509850755974
L93,FIRST,0.000705363,PASS,-3.1515873251012936
L94,FIRST,0.000133817,PASS,-3.87348871065484
L95,FIRST,0.000559583,PASS,-3.252135487744074
